"","block.number","block.type","trial.number","practice",".thisRepN",".thisTrialN",".thisN",".thisIndex","thisRow.t","notes","RT","clicked.reward","consecutive.distance","distance.to.top.10.","total","mean","Participant.Nummer","Leeftijd","Gender","schrijfhand","X","participant_number"
"185",1,"total",4,1,0,4,4,4,NA,NA,0.578347999995458,35,0.11,0.11,114,22,100,18,"vrouwelijk","rechts",NA,"100"
"186",1,"total",5,1,0,5,5,5,NA,NA,0.728266600010102,42,0.11,0.11,156,26,100,18,"vrouwelijk","rechts",NA,"100"
"187",1,"total",6,1,0,6,6,6,NA,NA,1.16054189999704,44,0.11,0.11,200,28,100,18,"vrouwelijk","rechts",NA,"100"
"188",1,"total",7,1,0,7,7,7,NA,NA,0.650198400006047,40,0.11,0.11,240,30,100,18,"vrouwelijk","rechts",NA,"100"
"189",1,"total",8,1,0,8,8,8,NA,NA,0.598531699986779,45,0.15556349186104,0.11,285,31,100,18,"vrouwelijk","rechts",NA,"100"
"190",1,"total",9,1,0,9,9,9,NA,NA,0.371024599997327,39,0.11,0.11,324,32,100,18,"vrouwelijk","rechts",NA,"100"
"191",1,"total",10,1,0,10,10,10,NA,NA,1.29112870000245,44,0.22,0.15556349186104,368,33,100,18,"vrouwelijk","rechts",NA,"100"
"192",1,"total",11,1,0,11,11,11,NA,NA,0.242686899990076,44,0.11,0.11,412,34,100,18,"vrouwelijk","rechts",NA,"100"
"193",1,"total",12,1,0,12,12,12,NA,NA,3.46388419999857,45,0.11,0.22,457,35,100,18,"vrouwelijk","rechts",NA,"100"
"194",1,"total",13,1,0,13,13,13,NA,NA,4.39762019999034,37,0.11,0.11,494,35,100,18,"vrouwelijk","rechts",NA,"100"
"195",1,"total",14,1,0,14,14,14,NA,NA,0.820086799998535,47,0.22,0.11,541,36,100,18,"vrouwelijk","rechts",NA,"100"
"196",1,"total",15,1,0,15,15,15,NA,NA,1.14130599999044,43,0.11,0.11,584,36,100,18,"vrouwelijk","rechts",NA,"100"
"197",1,"total",16,1,0,16,16,16,NA,NA,1.32586099999025,51,0.15556349186104,0.11,635,37,100,18,"vrouwelijk","rechts",NA,"100"
"198",1,"total",17,1,0,17,17,17,NA,NA,0.808660700000473,58,0.11,0.11,693,38,100,18,"vrouwelijk","rechts",NA,"100"
"199",1,"total",18,1,0,18,18,18,NA,NA,0.63290730000881,66,0.11,0.11,759,39,100,18,"vrouwelijk","rechts",NA,"100"
"200",1,"total",19,1,0,19,19,19,NA,NA,1.00345760000346,74,0.11,0.11,833,41,100,18,"vrouwelijk","rechts",NA,"100"
"201",2,"mean",0,0,0,20,20,20,NA,NA,2.53310950000014,35,0.11,0.11,35,35,100,18,"vrouwelijk","rechts",NA,"100"
"202",2,"mean",1,0,0,21,21,21,NA,NA,1.046503199992,43,0.11,0.11,78,39,100,18,"vrouwelijk","rechts",NA,"100"
"203",2,"mean",2,0,0,22,22,22,NA,NA,1.08788979999372,50,0.11,0.11,128,42,100,18,"vrouwelijk","rechts",NA,"100"
"204",2,"mean",3,0,0,23,23,23,NA,NA,0.97587699998985,56,0.11,0.11,184,46,100,18,"vrouwelijk","rechts",NA,"100"
"205",2,"mean",4,0,0,24,24,24,NA,NA,0.918408099998487,63,0.11,0.11,247,49,100,18,"vrouwelijk","rechts",NA,"100"
"206",2,"mean",5,0,0,25,25,25,NA,NA,0.857629899997846,71,0.11,0.11,318,53,100,18,"vrouwelijk","rechts",NA,"100"
"207",2,"mean",6,0,0,26,26,26,NA,NA,1.23097660001076,80,0.11,0.11,398,56,100,18,"vrouwelijk","rechts",NA,"100"
"208",2,"mean",7,0,0,27,27,27,NA,NA,0.95438060000015,78,0.11,0.11,476,59,100,18,"vrouwelijk","rechts",NA,"100"
"209",2,"mean",8,0,0,28,28,28,NA,NA,0.751900099989143,78,0.22,0.11,554,61,100,18,"vrouwelijk","rechts",NA,"100"
"210",2,"mean",9,0,0,29,29,29,NA,NA,1.16138849999697,71,0.245967477524977,0.11,625,62,100,18,"vrouwelijk","rechts",NA,"100"
"211",2,"mean",10,0,0,30,30,30,NA,NA,0.567601400005515,67,0.22,0.15556349186104,692,62,100,18,"vrouwelijk","rechts",NA,"100"
"212",2,"mean",11,0,0,31,31,31,NA,NA,0.317129699993529,70,0.347850542618522,0.11,762,63,100,18,"vrouwelijk","rechts",NA,"100"
"213",2,"mean",12,0,0,32,32,32,NA,NA,0.911211800004821,72,0.44,0.22,834,64,100,18,"vrouwelijk","rechts",NA,"100"
"214",2,"mean",13,0,0,33,33,33,NA,NA,4.36856200000329,63,0.11,0.245967477524977,897,64,100,18,"vrouwelijk","rechts",NA,"100"
"215",2,"mean",14,0,0,34,34,34,NA,NA,0.550250400003279,67,0.15556349186104,0.33,964,64,100,18,"vrouwelijk","rechts",NA,"100"
"216",2,"mean",15,0,0,35,35,35,NA,NA,1.95670260000043,68,0.560892146495206,0.15556349186104,1032,64,100,18,"vrouwelijk","rechts",NA,"100"
"217",2,"mean",16,0,0,36,36,36,NA,NA,0.50367279999773,57,0.15556349186104,0.22,1089,64,100,18,"vrouwelijk","rechts",NA,"100"
"218",2,"mean",17,0,0,37,37,37,NA,NA,0.738562600003206,60,0.11,0.245967477524977,1149,63,100,18,"vrouwelijk","rechts",NA,"100"
"219",2,"mean",18,0,0,38,38,38,NA,NA,0.798655099992175,61,0.66,0.347850542618522,1210,63,100,18,"vrouwelijk","rechts",NA,"100"
"220",2,"mean",19,0,0,39,39,39,NA,NA,0.25406939999084,60,0.245967477524977,0.22,1270,63,100,18,"vrouwelijk","rechts",NA,"100"
"221",3,"total",0,0,0,40,40,40,NA,NA,4.00114109998685,31,0.88,0.88,31,31,100,18,"vrouwelijk","rechts",NA,"100"
"222",3,"total",1,0,0,41,41,41,NA,NA,3.08256039999833,53,0.88684835231284,0.11,84,42,100,18,"vrouwelijk","rechts",NA,"100"
"223",3,"total",2,0,0,42,42,42,NA,NA,1.75309630000265,30,0.66,0.66,114,38,100,18,"vrouwelijk","rechts",NA,"100"
"224",3,"total",3,0,0,43,43,43,NA,NA,1.46703070000513,61,0.33,0.33,175,43,100,18,"vrouwelijk","rechts",NA,"100"
"225",3,"total",4,0,0,44,44,44,NA,NA,1.17217689999961,47,0.11,0.11,222,44,100,18,"vrouwelijk","rechts",NA,"100"
"226",3,"total",5,0,0,45,45,45,NA,NA,0.900365599998622,49,0.15556349186104,0.11,271,45,100,18,"vrouwelijk","rechts",NA,"100"
"227",3,"total",6,0,0,46,46,46,NA,NA,0.810442000001785,82,0.15556349186104,0.11,353,50,100,18,"vrouwelijk","rechts",NA,"100"
"228",3,"total",7,0,0,47,47,47,NA,NA,1.16401790000964,68,0.11,0.11,421,52,100,18,"vrouwelijk","rechts",NA,"100"
"229",3,"total",8,0,0,48,48,48,NA,NA,0.772983699993347,90,0.22,0.11,511,56,100,18,"vrouwelijk","rechts",NA,"100"
"230",3,"total",9,0,0,49,49,49,NA,NA,2.73829670000123,67,0.11,0.11,578,57,100,18,"vrouwelijk","rechts",NA,"100"
"231",3,"total",10,0,0,50,50,50,NA,NA,0.839020500003244,65,0.11,0.15556349186104,643,58,100,18,"vrouwelijk","rechts",NA,"100"
"232",3,"total",11,0,0,51,51,51,NA,NA,0.474439700003131,87,0.11,0.11,730,60,100,18,"vrouwelijk","rechts",NA,"100"
"233",3,"total",12,0,0,52,52,52,NA,NA,0.69085470000573,52,0.245967477524977,0.22,782,60,100,18,"vrouwelijk","rechts",NA,"100"
"234",3,"total",13,0,0,53,53,53,NA,NA,0.996543800007203,54,0.396610640301039,0.33,836,59,100,18,"vrouwelijk","rechts",NA,"100"
"235",3,"total",14,0,0,54,54,54,NA,NA,0.496911700000055,73,0.55,0.11,909,60,100,18,"vrouwelijk","rechts",NA,"100"
"236",3,"total",15,0,0,55,55,55,NA,NA,0.611970400001155,52,0.11,0.22,961,60,100,18,"vrouwelijk","rechts",NA,"100"
"237",3,"total",16,0,0,56,56,56,NA,NA,2.63270329999796,48,0.311126983722081,0.22,1009,59,100,18,"vrouwelijk","rechts",NA,"100"
"238",3,"total",17,0,0,57,57,57,NA,NA,0.680240000001504,38,0.11,0.245967477524977,1047,58,100,18,"vrouwelijk","rechts",NA,"100"
"239",3,"total",18,0,0,58,58,58,NA,NA,0.469692700004089,31,0.311126983722081,0.33,1078,56,100,18,"vrouwelijk","rechts",NA,"100"
"240",3,"total",19,0,0,59,59,59,NA,NA,1.43705870000122,36,0.695701085237043,0.245967477524977,1114,55,100,18,"vrouwelijk","rechts",NA,"100"
"241",4,"mean",0,0,0,60,60,60,NA,NA,1.7934183999896,48,0.11,0.11,48,48,100,18,"vrouwelijk","rechts",NA,"100"
"242",4,"mean",1,0,0,61,61,61,NA,NA,1.67472860000271,53,0.22,0.11,101,50,100,18,"vrouwelijk","rechts",NA,"100"
"243",4,"mean",2,0,0,62,62,62,NA,NA,1.06738690000202,42,0.15556349186104,0.15556349186104,143,47,100,18,"vrouwelijk","rechts",NA,"100"
"244",4,"mean",3,0,0,63,63,63,NA,NA,1.31834119999257,56,0.22,0.15556349186104,199,49,100,18,"vrouwelijk","rechts",NA,"100"
"245",4,"mean",4,0,0,64,64,64,NA,NA,1.57493570000224,61,0.22,0.22,260,52,100,18,"vrouwelijk","rechts",NA,"100"
"246",4,"mean",5,0,0,65,65,65,NA,NA,1.25121269999363,58,0.22,0.22,318,53,100,18,"vrouwelijk","rechts",NA,"100"
"247",4,"mean",6,0,0,66,66,66,NA,NA,1.01548949998687,60,0.11,0.11,378,54,100,18,"vrouwelijk","rechts",NA,"100"
"248",4,"mean",7,0,0,67,67,67,NA,NA,1.97187439999834,56,0.15556349186104,0.11,434,54,100,18,"vrouwelijk","rechts",NA,"100"
"249",4,"mean",8,0,0,68,68,68,NA,NA,0.703430099994875,66,0.22,0.11,500,55,100,18,"vrouwelijk","rechts",NA,"100"
"250",4,"mean",9,0,0,69,69,69,NA,NA,0.891045500000473,75,0.22,0.22,575,57,100,18,"vrouwelijk","rechts",NA,"100"
"251",4,"mean",10,0,0,70,70,70,NA,NA,1.02688100001251,75,0.22,0.22,650,59,100,18,"vrouwelijk","rechts",NA,"100"
"252",4,"mean",11,0,0,71,71,71,NA,NA,0.999317299996619,73,0.11,0.11,723,60,100,18,"vrouwelijk","rechts",NA,"100"
"253",4,"mean",12,0,0,72,72,72,NA,NA,0.531634099999792,65,0.11,0.15556349186104,788,60,100,18,"vrouwelijk","rechts",NA,"100"
"254",4,"mean",13,0,0,73,73,73,NA,NA,0.692987699992955,78,0.22,0.15556349186104,866,61,100,18,"vrouwelijk","rechts",NA,"100"
"255",4,"mean",14,0,0,74,74,74,NA,NA,0.816686199992546,80,0.11,0.11,946,63,100,18,"vrouwelijk","rechts",NA,"100"
"256",4,"mean",15,0,0,75,75,75,NA,NA,0.443807699994068,78,0.11,0.11,1024,64,100,18,"vrouwelijk","rechts",NA,"100"
"257",4,"mean",16,0,0,76,76,76,NA,NA,0.751263700003619,82,0.15556349186104,0.11,1106,65,100,18,"vrouwelijk","rechts",NA,"100"
"258",4,"mean",17,0,0,77,77,77,NA,NA,1.04556559999764,82,0.11,0.11,1188,66,100,18,"vrouwelijk","rechts",NA,"100"
"259",4,"mean",18,0,0,78,78,78,NA,NA,0.713530600012746,79,0.11,0.11,1267,66,100,18,"vrouwelijk","rechts",NA,"100"
"260",4,"mean",19,0,0,79,79,79,NA,NA,1.06968189998588,81,0.15556349186104,0.11,1348,67,100,18,"vrouwelijk","rechts",NA,"100"
"261",5,"total",0,0,0,80,80,80,NA,NA,2.139834600006,61,0.11,0.11,61,61,100,18,"vrouwelijk","rechts",NA,"100"
"262",5,"total",1,0,0,81,81,81,NA,NA,2.80180960000143,54,0.15556349186104,0.11,115,57,100,18,"vrouwelijk","rechts",NA,"100"
"263",5,"total",2,0,0,82,82,82,NA,NA,0.9322691999987,74,0.22,0.11,189,63,100,18,"vrouwelijk","rechts",NA,"100"
"264",5,"total",3,0,0,83,83,83,NA,NA,1.97309079999104,77,0.22,0.22,266,66,100,18,"vrouwelijk","rechts",NA,"100"
"265",5,"total",4,0,0,84,84,84,NA,NA,0.888370100001339,72,0.11,0.11,338,67,100,18,"vrouwelijk","rechts",NA,"100"
"266",5,"total",5,0,0,85,85,85,NA,NA,1.73098039999604,73,0.245967477524977,0.22,411,68,100,18,"vrouwelijk","rechts",NA,"100"
"267",5,"total",6,0,0,86,86,86,NA,NA,1.77367619999859,73,0.33,0.11,484,69,100,18,"vrouwelijk","rechts",NA,"100"
"268",5,"total",7,0,0,87,87,87,NA,NA,1.27021719999902,77,0.22,0.11,561,70,100,18,"vrouwelijk","rechts",NA,"100"
"269",5,"total",8,0,0,88,88,88,NA,NA,0.646320599989849,76,0.11,0.15556349186104,637,70,100,18,"vrouwelijk","rechts",NA,"100"
"270",5,"total",9,0,0,89,89,89,NA,NA,0.628992400001152,78,0.11,0.11,715,71,100,18,"vrouwelijk","rechts",NA,"100"
"271",5,"total",10,0,0,90,90,90,NA,NA,1.10951239999849,76,0.11,0.11,791,71,100,18,"vrouwelijk","rechts",NA,"100"
"272",5,"total",11,0,0,91,91,91,NA,NA,1.02263000000676,70,0.245967477524977,0.15556349186104,861,71,100,18,"vrouwelijk","rechts",NA,"100"
"273",5,"total",12,0,0,92,92,92,NA,NA,0.846462600005907,74,0.22,0.15556349186104,935,71,100,18,"vrouwelijk","rechts",NA,"100"
"274",5,"total",13,0,0,93,93,93,NA,NA,1.37495669999043,67,0.11,0.245967477524977,1002,71,100,18,"vrouwelijk","rechts",NA,"100"
"275",5,"total",14,0,0,94,94,94,NA,NA,1.80211710000003,65,0.55,0.33,1067,71,100,18,"vrouwelijk","rechts",NA,"100"
"276",5,"total",15,0,0,95,95,95,NA,NA,1.00883749999048,75,0.245967477524977,0.15556349186104,1142,71,100,18,"vrouwelijk","rechts",NA,"100"
"277",5,"total",16,0,0,96,96,96,NA,NA,0.759586500003934,67,0.22,0.15556349186104,1209,71,100,18,"vrouwelijk","rechts",NA,"100"
"278",5,"total",17,0,0,97,97,97,NA,NA,0.62763959998847,74,0.33,0.245967477524977,1283,71,100,18,"vrouwelijk","rechts",NA,"100"
"279",5,"total",18,0,0,98,98,98,NA,NA,0.910828399995808,69,0.22,0.22,1352,71,100,18,"vrouwelijk","rechts",NA,"100"
"280",5,"total",19,0,0,99,99,99,NA,NA,1.38612669998838,62,0.11,0.245967477524977,1414,70,100,18,"vrouwelijk","rechts",NA,"100"
"281",6,"mean",0,0,0,100,100,100,NA,NA,1.7164688000048,65,0.11,0.11,65,65,100,18,"vrouwelijk","rechts",NA,"100"
"282",6,"mean",1,0,0,101,101,101,NA,NA,1.61560089999693,76,0.22,0.11,141,70,100,18,"vrouwelijk","rechts",NA,"100"
"283",6,"mean",2,0,0,102,102,102,NA,NA,0.972127599990927,61,0.11,0.11,202,67,100,18,"vrouwelijk","rechts",NA,"100"
"284",6,"mean",3,0,0,103,103,103,NA,NA,0.519987899999251,85,0.22,0.11,287,71,100,18,"vrouwelijk","rechts",NA,"100"
"285",6,"mean",4,0,0,104,104,104,NA,NA,0.997017999994568,86,0.11,0.11,373,74,100,18,"vrouwelijk","rechts",NA,"100"
"286",6,"mean",5,0,0,105,105,105,NA,NA,0.342600200005108,80,0.11,0.11,453,75,100,18,"vrouwelijk","rechts",NA,"100"
"287",6,"mean",6,0,0,106,106,106,NA,NA,0.910340000002179,72,0.15556349186104,0.11,525,75,100,18,"vrouwelijk","rechts",NA,"100"
"288",6,"mean",7,0,0,107,107,107,NA,NA,0.692810499996995,62,0.11,0.15556349186104,587,73,100,18,"vrouwelijk","rechts",NA,"100"
"289",6,"mean",8,0,0,108,108,108,NA,NA,0.543111999999383,76,0.22,0.15556349186104,663,73,100,18,"vrouwelijk","rechts",NA,"100"
"290",6,"mean",9,0,0,109,109,109,NA,NA,1.06862329998694,59,0.15556349186104,0.22,722,72,100,18,"vrouwelijk","rechts",NA,"100"
"291",6,"mean",10,0,0,110,110,110,NA,NA,0.800768599990988,46,0.11,0.245967477524977,768,69,100,18,"vrouwelijk","rechts",NA,"100"
"292",6,"mean",11,0,0,111,111,111,NA,NA,0.976454799994826,60,0.453541618817943,0.245967477524977,828,69,100,18,"vrouwelijk","rechts",NA,"100"
"293",6,"mean",12,0,0,112,112,112,NA,NA,0.972709499998018,66,0.245967477524977,0.22,894,68,100,18,"vrouwelijk","rechts",NA,"100"
"294",6,"mean",13,0,0,113,113,113,NA,NA,0.489552900005947,58,0.22,0.311126983722081,952,68,100,18,"vrouwelijk","rechts",NA,"100"
"295",6,"mean",14,0,0,114,114,114,NA,NA,2.70551960000012,44,0.311126983722081,0.44,996,66,100,18,"vrouwelijk","rechts",NA,"100"
"296",6,"mean",15,0,0,115,115,115,NA,NA,1.88910549999855,42,0.55,0.33,1038,64,100,18,"vrouwelijk","rechts",NA,"100"
"297",6,"mean",16,0,0,116,116,116,NA,NA,1.73009079998883,47,0.55,0.33,1085,63,100,18,"vrouwelijk","rechts",NA,"100"
"298",6,"mean",17,0,0,117,117,117,NA,NA,0.822983099991689,55,0.11,0.33,1140,63,100,18,"vrouwelijk","rechts",NA,"100"
"299",6,"mean",18,0,0,118,118,118,NA,NA,0.931906300000264,56,0.11,0.347850542618522,1196,62,100,18,"vrouwelijk","rechts",NA,"100"
"300",6,"mean",19,0,0,119,119,119,NA,NA,1.32929979999608,53,0.11,0.396610640301039,1249,62,100,18,"vrouwelijk","rechts",NA,"100"
"301",7,"total",0,0,0,120,120,120,NA,NA,2.12509139999747,55,0.11,0.11,55,55,100,18,"vrouwelijk","rechts",NA,"100"
"302",7,"total",1,0,0,121,121,121,NA,NA,1.08076710000751,36,0.245967477524977,0.22,91,45,100,18,"vrouwelijk","rechts",NA,"100"
"303",7,"total",2,0,0,122,122,122,NA,NA,1.71562570000242,87,0.44,0.22,178,59,100,18,"vrouwelijk","rechts",NA,"100"
"304",7,"total",3,0,0,123,123,123,NA,NA,0.642431999993278,79,0.11,0.11,257,64,100,18,"vrouwelijk","rechts",NA,"100"
"305",7,"total",4,0,0,124,124,124,NA,NA,0.407374100002926,78,0.155563491861041,0.11,335,67,100,18,"vrouwelijk","rechts",NA,"100"
"306",7,"total",5,0,0,125,125,125,NA,NA,1.80012699999497,68,0.11,0.155563491861041,403,67,100,18,"vrouwelijk","rechts",NA,"100"
"307",7,"total",6,0,0,126,126,126,NA,NA,0.419042299996363,69,0.15556349186104,0.22,472,67,100,18,"vrouwelijk","rechts",NA,"100"
"308",7,"total",7,0,0,127,127,127,NA,NA,0.491289199999301,64,0.11,0.33,536,67,100,18,"vrouwelijk","rechts",NA,"100"
"309",7,"total",8,0,0,128,128,128,NA,NA,0.185838499994134,58,0.15556349186104,0.245967477524977,594,66,100,18,"vrouwelijk","rechts",NA,"100"
"310",7,"total",9,0,0,129,129,129,NA,NA,0.628316000002087,46,0.11,0.245967477524977,640,64,100,18,"vrouwelijk","rechts",NA,"100"
"311",7,"total",10,0,0,130,130,130,NA,NA,0.927081000001635,52,0.245967477524977,0.22,692,62,100,18,"vrouwelijk","rechts",NA,"100"
"312",7,"total",11,0,0,131,131,131,NA,NA,0.689007799999672,61,0.55,0.44,753,62,100,18,"vrouwelijk","rechts",NA,"100"
"313",7,"total",12,0,0,132,132,132,NA,NA,0.95989610000106,60,0.11,0.55,813,62,100,18,"vrouwelijk","rechts",NA,"100"
"314",7,"total",13,0,0,133,133,133,NA,NA,0.440319200002705,59,0.11,0.66,872,62,100,18,"vrouwelijk","rechts",NA,"100"
"315",7,"total",14,0,0,134,134,134,NA,NA,0.47614440000325,55,0.11,0.77,927,61,100,18,"vrouwelijk","rechts",NA,"100"
"316",7,"total",15,0,0,135,135,135,NA,NA,0.544736700001522,48,0.11,0.88,975,60,100,18,"vrouwelijk","rechts",NA,"100"
"317",7,"total",16,0,0,136,136,136,NA,NA,1.27179420000175,53,0.560892146495206,0.33,1028,60,100,18,"vrouwelijk","rechts",NA,"100"
"318",7,"total",17,0,0,137,137,137,NA,NA,0.687744399998337,51,0.11,0.44,1079,59,100,18,"vrouwelijk","rechts",NA,"100"
"319",7,"total",18,0,0,138,138,138,NA,NA,0.3134754000057,52,0.11,0.55,1131,59,100,18,"vrouwelijk","rechts",NA,"100"
"320",7,"total",19,0,0,139,139,139,NA,NA,1.06242809999094,39,0.453541618817943,0.88,1170,58,100,18,"vrouwelijk","rechts",NA,"100"
"321",8,"mean",0,0,0,140,140,140,NA,NA,1.465543600003,78,0.11,0.11,78,78,100,18,"vrouwelijk","rechts",NA,"100"
"322",8,"mean",1,0,0,141,141,141,NA,NA,1.64883020000707,90,0.22,0.22,168,84,100,18,"vrouwelijk","rechts",NA,"100"
"323",8,"mean",2,0,0,142,142,142,NA,NA,0.865984200005187,85,0.11,0.11,253,84,100,18,"vrouwelijk","rechts",NA,"100"
"324",8,"mean",3,0,0,143,143,143,NA,NA,0.734742200002074,87,0.22,0.11,340,85,100,18,"vrouwelijk","rechts",NA,"100"
"325",8,"mean",4,0,0,144,144,144,NA,NA,0.522309000007226,90,0.15556349186104,0.11,430,86,100,18,"vrouwelijk","rechts",NA,"100"
"326",8,"mean",5,0,0,145,145,145,NA,NA,2.11140290000185,85,0.11,0.22,515,85,100,18,"vrouwelijk","rechts",NA,"100"
"327",8,"mean",6,0,0,146,146,146,NA,NA,0.731748999998672,85,0.33,0.11,600,85,100,18,"vrouwelijk","rechts",NA,"100"
"328",8,"mean",7,0,0,147,147,147,NA,NA,1.06058459999622,83,0.245967477524977,0.15556349186104,683,85,100,18,"vrouwelijk","rechts",NA,"100"
"329",8,"mean",8,0,0,148,148,148,NA,NA,1.56439490000776,87,0.245967477524977,0.11,770,85,100,18,"vrouwelijk","rechts",NA,"100"
"330",8,"mean",9,0,0,149,149,149,NA,NA,0.0995832000044174,89,0.11,0.11,859,85,100,18,"vrouwelijk","rechts",NA,"100"
"331",8,"mean",10,0,0,150,150,150,NA,NA,0.662082800001372,80,0.22,0.15556349186104,939,85,100,18,"vrouwelijk","rechts",NA,"100"
"332",8,"mean",11,0,0,151,151,151,NA,NA,0.4510503999918,83,0.22,0.15556349186104,1022,85,100,18,"vrouwelijk","rechts",NA,"100"
"333",8,"mean",12,0,0,152,152,152,NA,NA,0.98356770000828,86,0.396610640301039,0.15556349186104,1108,85,100,18,"vrouwelijk","rechts",NA,"100"
"334",8,"mean",13,0,0,153,153,153,NA,NA,0.542752299996209,77,0.22,0.15556349186104,1185,84,100,18,"vrouwelijk","rechts",NA,"100"
"335",8,"mean",14,0,0,154,154,154,NA,NA,1.48009169999568,72,0.347850542618522,0.245967477524977,1257,83,100,18,"vrouwelijk","rechts",NA,"100"
"336",8,"mean",15,0,0,155,155,155,NA,NA,0.84674979999545,77,0.15556349186104,0.245967477524977,1334,83,100,18,"vrouwelijk","rechts",NA,"100"
"337",8,"mean",16,0,0,156,156,156,NA,NA,0.673414300006698,77,0.11,0.22,1411,83,100,18,"vrouwelijk","rechts",NA,"100"
"338",8,"mean",17,0,0,157,157,157,NA,NA,0.590376099993591,69,0.11,0.245967477524977,1480,82,100,18,"vrouwelijk","rechts",NA,"100"
"339",8,"mean",18,0,0,158,158,158,NA,NA,0.48911950000911,70,0.15556349186104,0.245967477524977,1550,81,100,18,"vrouwelijk","rechts",NA,"100"
"340",8,"mean",19,0,0,159,159,159,NA,NA,0.190674999990733,81,0.22,0.11,1631,81,100,18,"vrouwelijk","rechts",NA,"100"
"341",9,"total",0,0,0,160,160,160,NA,NA,1.97535190000781,66,0.22,0.22,66,66,100,18,"vrouwelijk","rechts",NA,"100"
"342",9,"total",1,0,0,161,161,161,NA,NA,1.01521709999361,65,0.33,0.33,131,65,100,18,"vrouwelijk","rechts",NA,"100"
"343",9,"total",2,0,0,162,162,162,NA,NA,1.40544260000752,67,0.11,0.22,198,66,100,18,"vrouwelijk","rechts",NA,"100"
"344",9,"total",3,0,0,163,163,163,NA,NA,0.275520800001686,68,0.11,0.11,266,66,100,18,"vrouwelijk","rechts",NA,"100"
"345",9,"total",4,0,0,164,164,164,NA,NA,0.747986999995192,64,0.11,0.11,330,66,100,18,"vrouwelijk","rechts",NA,"100"
"346",9,"total",5,0,0,165,165,165,NA,NA,0.904789299995173,65,0.11,0.15556349186104,395,65,100,18,"vrouwelijk","rechts",NA,"100"
"347",9,"total",6,0,0,166,166,166,NA,NA,0.287047300007544,60,0.22,0.15556349186104,455,65,100,18,"vrouwelijk","rechts",NA,"100"
"348",9,"total",7,0,0,167,167,167,NA,NA,0.651120099995751,32,0.245967477524977,0.396610640301039,487,60,100,18,"vrouwelijk","rechts",NA,"100"
"349",9,"total",8,0,0,168,168,168,NA,NA,0.931656399989151,61,0.245967477524977,0.22,548,60,100,18,"vrouwelijk","rechts",NA,"100"
"350",9,"total",9,0,0,169,169,169,NA,NA,0.854644000006374,53,0.11,0.245967477524977,601,60,100,18,"vrouwelijk","rechts",NA,"100"
"351",9,"total",10,0,0,170,170,170,NA,NA,0.378557700008969,64,0.560892146495206,0.22,665,60,100,18,"vrouwelijk","rechts",NA,"100"
"352",9,"total",11,0,0,171,171,171,NA,NA,0.502703399994061,64,0.15556349186104,0.15556349186104,729,60,100,18,"vrouwelijk","rechts",NA,"100"
"353",9,"total",12,0,0,172,172,172,NA,NA,0.622026599987294,52,0.347850542618522,0.245967477524977,781,60,100,18,"vrouwelijk","rechts",NA,"100"
"354",9,"total",13,0,0,173,173,173,NA,NA,0.276468500000192,58,0.11,0.22,839,59,100,18,"vrouwelijk","rechts",NA,"100"
"355",9,"total",14,0,0,174,174,174,NA,NA,0.350409799997578,60,0.11,0.22,899,59,100,18,"vrouwelijk","rechts",NA,"100"
"356",9,"total",15,0,0,175,175,175,NA,NA,0.993613400001777,61,0.11,0.245967477524977,960,60,100,18,"vrouwelijk","rechts",NA,"100"
"357",9,"total",16,0,0,176,176,176,NA,NA,0.602460300011444,63,0.15556349186104,0.245967477524977,1023,60,100,18,"vrouwelijk","rechts",NA,"100"
"358",9,"total",17,0,0,177,177,177,NA,NA,0.933808499990846,65,0.11,0.347850542618522,1088,60,100,18,"vrouwelijk","rechts",NA,"100"
"359",9,"total",18,0,0,178,178,178,NA,NA,0.250619400001597,64,0.11,0.33,1152,60,100,18,"vrouwelijk","rechts",NA,"100"
"360",9,"total",19,0,0,179,179,179,NA,NA,0.636342600002536,69,0.15556349186104,0.453541618817943,1221,61,100,18,"vrouwelijk","rechts",NA,"100"
"361",1,"total",0,1,0,0,0,0,NA,NA,7.10746890000883,51,1.13251931550857,1.13251931550857,51,51,101,18,"vrouwelijk","rechts",NA,"101"
"362",1,"total",1,1,0,1,1,1,NA,NA,1.47609429998556,62,0.15556349186104,0,113,56,101,18,"vrouwelijk","rechts",NA,"101"
"363",1,"total",2,1,0,2,2,2,NA,NA,3.80563270000857,67,0.11,0,180,60,101,18,"vrouwelijk","rechts",NA,"101"
"364",1,"total",3,1,0,3,3,3,NA,NA,2.66219339999952,68,0.11,0,248,62,101,18,"vrouwelijk","rechts",NA,"101"
"365",1,"total",4,1,0,4,4,4,NA,NA,2.35291960000177,66,0.11,0.11,314,62,101,18,"vrouwelijk","rechts",NA,"101"
"366",1,"total",5,1,0,5,5,5,NA,NA,1.64195819999441,65,0.15556349186104,0.11,379,63,101,18,"vrouwelijk","rechts",NA,"101"
"367",1,"total",6,1,0,6,6,6,NA,NA,1.21583590001683,66,0.245967477524977,0.15556349186104,445,63,101,18,"vrouwelijk","rechts",NA,"101"
"368",1,"total",7,1,0,7,7,7,NA,NA,1.61370899999747,68,0.11,0.11,513,64,101,18,"vrouwelijk","rechts",NA,"101"
"369",1,"total",8,1,0,8,8,8,NA,NA,2.04493510001339,67,0.11,0.15556349186104,580,64,101,18,"vrouwelijk","rechts",NA,"101"
